Signal Variance,Background Variance,SNR
0.08551470006563583,0.9323176984943923,0.0917227037561705
0.08105466042541806,0.8853910415614992,0.09154673654983894
0.08397160314328217,0.9023764230289686,0.09305606950746592
0.08307121101848805,0.8800929212997646,0.09438913665593901
0.08380271791299436,0.8959101227581289,0.09353920196258213
0.08212000715201782,0.8955320840838896,0.09169968179981497
0.08707824812483497,0.9201397570225592,0.09463589358056622
0.08269616945455886,0.8718912639238713,0.09484688386759595
0.08405859690763456,0.9298768577606408,0.0903975577046483
0.08590937162647978,0.923162602815633,0.093059848139924
0.08272704995157756,0.8934332752727054,0.09259454761893274
0.08631384373944533,0.9302147684296295,0.09278915651399373
0.08615503684029421,0.9099681737238247,0.09467917596252357
0.08431079342309927,0.9023931090489304,0.09343022744484154
0.08367338771015807,0.9027729762134895,0.09268486088397358
0.0861433662987781,0.932318135208818,0.09239696520489109
0.0862298463621117,0.9374046367315118,0.09198785986676249
0.08543593106966674,0.9239187060329211,0.0924712645298714
0.08267784109980841,0.8850967597050154,0.09341107646508981
0.08223378495843107,0.89421266766597,0.09196222322937302
0.08487168464192,0.9133385158129388,0.09292467488505939
0.08437680398771547,0.8810998230102265,0.09576304725547101
0.08484306398886562,0.9231928810156506,0.09190177451923756
0.08674219686442931,0.9207592884140263,0.09420724608039473
0.08376699655991356,0.918277715524934,0.09122185493963349
0.08509172077362911,0.9185772026038983,0.09263426147788005
0.08482250303072879,0.9090366239868274,0.09331032523059041
0.08624314596210815,0.9379100826376569,0.09195246704201014
0.08285761887779278,0.8917892238387342,0.09291166192963132
0.08354775696541616,0.9029348982577722,0.09252910384416745
0.08414363577470811,0.9015249309283232,0.0933347851934203
0.08246227798619105,0.8955474598563197,0.09208029912721898
0.08346391474087285,0.9057018551849607,0.0921538520243265
0.08626766863027628,0.9324501483084195,0.09251719117292925
0.08978585523986533,0.9416081172161769,0.0953537396271745
0.08679310334471309,0.9266159276818698,0.09366675097183448
0.08278744041131719,0.8963957019638834,0.0923559095943242
0.08479975246159667,0.925029742968769,0.09167246037888718
0.08159035560551997,0.8812700417199496,0.09258269513653546
0.08276851950596101,0.9053434113358202,0.0914222365453981
0.08822837294034884,0.9514515640591151,0.09273028315172024
0.0842841105031798,0.9183970640437239,0.09177306178666869
0.08462509313366826,0.9134567350073541,0.0926426943833163
0.08371352680379468,0.9109757940605329,0.09189434818092658
0.08306991997428867,0.8991572141406122,0.09238642438484401
0.08065728888698831,0.8941659663275315,0.09020393520261055
0.08719476531346378,0.9341308414103605,0.09334320359428044
0.08334281806479896,0.9005162164796727,0.09255004689488593
0.08781035507786823,0.9233746561715099,0.09509721161499815
0.08197534217787505,0.907022026590928,0.09037855727272916
0.08807202501939101,0.9450608938207322,0.09319190498225961
0.08733729669524835,0.9377712870302845,0.09313283302992394
0.08557400255670183,0.9013293172396809,0.09494199391935018
0.08505618815302513,0.8986033290016107,0.09465376480134614
0.08477873246819778,0.895683626943033,0.09465254239105328
0.08830004550759907,0.9437228360915225,0.09356565522277528
0.0888699543062543,0.9379324639670885,0.09475090981537099
0.08767200361010767,0.9286743983769126,0.09440553520516567
0.08332601869905412,0.9203501387161759,0.09053730226551396
0.0832792048913507,0.912115584768548,0.09130334606932852
0.08280828556232377,0.9260987238136548,0.08941626139092494
0.08315422334905312,0.8929435594353549,0.09312371702600664
0.08343055593940692,0.904220931944314,0.09226788829142583
0.085630626741313,0.9287496798753863,0.09219989906516293
0.08507803713329136,0.9184195408807787,0.09263526454554766
0.0835298846236284,0.9065087713411801,0.09214459613010241
0.0839951968016006,0.8850989682097541,0.09489921445902658
0.08346937256801722,0.8940963481617278,0.0933561273789242
0.08346107494044178,0.9283560174613509,0.08990201320466629
0.08720529659069455,0.9253565194431276,0.09423967385367753
0.08378889110000172,0.9037797576475809,0.09270941331779008
0.08872088996686459,0.9331385607216984,0.0950779377268977
0.08412520464912665,0.9181086796346021,0.09162880878395314
0.08461687941069872,0.8943922604039984,0.09460824199493535
0.08490096270155922,0.9074354450025625,0.09356143532757802
0.0836426339003863,0.9075613246936697,0.09216196374236012
0.08295725844365742,0.8989755815822242,0.09227976837552154
0.08630326476226645,0.9472999018687684,0.09110447978724928
0.08359905186447238,0.8929464772371047,0.09362157082823035
0.08073219628366252,0.884299277036217,0.09129510605757973
0.0811445700106921,0.8897333867227036,0.09120099483912229
0.08835614335707337,0.9426814031039479,0.0937285312579042
0.08061061172666839,0.8782221488900755,0.09178840664465886
0.08532820415326638,0.9243678177035172,0.09230979542889566
0.08512130146549887,0.9060534286582926,0.0939473311099862
0.08399755382507787,0.9135489182344679,0.09194642142142999
0.08447258005263647,0.9062863291615364,0.09320738637952034
0.08773546240074705,0.9295164280795587,0.09438828594134072
0.08426231767920682,0.8963966274797224,0.0940011542838083
0.08308747593283881,0.8877624050621251,0.09359201905719854
0.08382650143892151,0.880853273372802,0.0951651131611834
0.08333398455911938,0.8930529544492858,0.09331359819587462
0.08594078700250357,0.933872694788805,0.09202623385614572
0.0848769754477268,0.9138803122248023,0.0928753736264407
0.08617682955546763,0.93782914087794,0.09188969056217851
0.0865485965767296,0.9268031307679978,0.09338401404083614
0.08531638349235474,0.9017995955725177,0.09460681054995447
0.08395015795822897,0.9142300174896895,0.09182607916193886
0.08504313281971361,0.9342879708533983,0.0910245400484322
0.08530527316546503,0.9293858570602391,0.0917867132552415
0.08794321733751087,0.9407028757887922,0.09348671041721786
0.08646138813380864,0.9352481075632461,0.09244754138993187
0.08712367699833913,0.9184580252497472,0.09485863763305727
0.08529913090228232,0.9229296578096224,0.09242213659567695
0.0849952581514314,0.8888144278678805,0.09562767602155271
0.08372794703322366,0.8894887757629271,0.0941304143623499
0.08592929584650207,0.9327544945373234,0.09212423670938814
0.08459163727363843,0.8977115114115899,0.09423031363452594
0.08719709931469673,0.9332541642791733,0.09343338894399256
0.08602406508505916,0.9133469082737301,0.09418553268839418
0.08894889072483379,0.9469123116586267,0.09393572100570696
0.08559294804458292,0.9273415364970584,0.09229927127809014
0.08000068975730396,0.8669561576940601,0.09227766484765586
0.08196277918552938,0.874828519825232,0.0936901087791507
0.08396117315588864,0.916956413532358,0.09156506450775348
0.08723815413565741,0.9287774131073359,0.09392794538768093
0.08835288062110744,0.9447677669947763,0.09351809376620694
0.08519984387198179,0.8976285666790124,0.09491659137720919
0.08909963787176413,0.95289403601622,0.09350424549225271
0.08181449650119495,0.8894573122023482,0.0919824879494413
0.08516276794782195,0.9192419100875356,0.09264456615094088
0.0819849525270078,0.8893538907048507,0.09218484720635926
0.08280327431936874,0.8958880438741924,0.09242591737388631
0.0841766738330605,0.9053227424476289,0.09297974068947015
0.08425552753268045,0.9195846733156008,0.09162345782568737
0.08483565344080808,0.8979909684906128,0.0944727245791837
0.08782576107409062,0.9472823576470184,0.09271339254353214
0.0825831484506897,0.9165915690515125,0.09009808865703033
0.0849349266626671,0.9137985500848774,0.0929471015846742
0.08320748383443326,0.904680994718516,0.09197439132710263
0.08666645443193721,0.9291878251707267,0.09327119026340377
0.08308133644055174,0.8913865887542397,0.09320460672025853
0.08322900432702877,0.8911023758401454,0.09340004760795206
0.0825722346649776,0.9100861659369375,0.09073012837193184
0.087410022126156,0.9441055040887997,0.09258501486072736
0.08345892554666264,0.909024978258645,0.091811476629101
0.08636128461596433,0.9270073085702752,0.09316138483218592
0.08605085899222106,0.9064308604960817,0.09493372604847786
0.08313114931579606,0.8945088127525976,0.09293496959519434
0.08250325749442815,0.8897061973725727,0.09273090120994082
0.08671756811603568,0.9236321178535069,0.09388756241777807
0.08732526348083326,0.9368690225522112,0.09320968180049595
0.08504581956896982,0.9151115871169679,0.09293491719070476
0.08560673379461237,0.915816300574116,0.0934758791047357
0.08503200482500112,0.9237372890433773,0.0920521514434697
0.0860225345913189,0.9125928294074632,0.09426168146332292
0.08449181271131882,0.9069993819489115,0.09315531453810626
0.08412240584838446,0.9079065400867606,0.09265535838121138
0.08700898197530262,0.9218005465469203,0.09439024776155716
0.08484746769986537,0.9131427755720395,0.09291807367879855
0.08539699729118176,0.9237218534540576,0.09244882209060899
0.08732443958392952,0.9480376492187146,0.09211072962755676
0.0824207024892113,0.8886207023941243,0.09275127426938537
0.08551589641309029,0.9193296522980018,0.0930198391831815
0.08577417230304539,0.9172250634960701,0.09351485880260499
0.08475421185980214,0.9266166264553376,0.09146631890690259
0.08302424349945896,0.8984478700567348,0.09240852615546429
0.08299969163948286,0.9085199040061037,0.09135704267292007
0.0856626100488549,0.898655637794589,0.09532306530572872
0.08906580535382548,0.9516562878674162,0.09359030827549583
0.08701171458265647,0.9259682088260702,0.09396836063407482
0.08154954377859185,0.8892106372736805,0.09171004074875073
0.08749279642094199,0.9477381778848989,0.09231747592589631
0.08650014398191523,0.8998263727728197,0.09612981637264596
0.08303581186945674,0.8969433440791931,0.09257642906609867
0.08669139685525032,0.9309308545559909,0.09312334684255141
0.08442878682081327,0.9313449420470544,0.09065254237086699
0.08294536660436405,0.892068072659594,0.09298098334252944
0.08345031200966263,0.8957634812444955,0.0931611008451964
0.08364339731093906,0.9187229405249069,0.09104311389367278
0.08172280162354541,0.8939626787535379,0.09141634608000909
0.08661780699636695,0.8995645420930739,0.09628859625216864
0.08353210628085335,0.9077107444923868,0.09202502756268074
0.08048001449997455,0.8753312045197675,0.09194235745785877
0.08568844298879429,0.9200990639676054,0.09312958391598927
0.08413788729765642,0.8991157894092557,0.09357847819905084
0.08542232811524177,0.9264437910926017,0.09220454488069797
0.08469559639751312,0.9030965985210322,0.09378354047198932
0.08341971641535652,0.9001465499027992,0.09267348347262394
0.08207154834733525,0.8908548014191158,0.09212673963994665
0.08824351824342654,0.9377413474081641,0.09410219405097577
0.08482119570894661,0.9201432645538554,0.09218259696773783
0.08747344080502799,0.9276849468074763,0.09429218519289122
0.08729860404296004,0.9263764062252656,0.0942366444744403
0.08229754849280746,0.8970243769366504,0.09174505242973957
0.08724079491247354,0.9337574989618795,0.0934298198509409
0.08350741121577902,0.9003237395592545,0.09275264834920308
0.0878999295421339,0.9357028416142006,0.09394000491704811
0.08657988279054445,0.9336457726819597,0.09273311712410796
0.08721953114364209,0.9445158972078757,0.09234310550142726
0.08334194081071246,0.9156732577997818,0.09101711784285366
0.0862951904584347,0.9209409292500921,0.09370328510505395
0.08541298006813465,0.9118885304578871,0.0936660317739123
0.08175554251117646,0.8799299452833569,0.09291142203922764
0.08683881102792494,0.9323337093946886,0.0931413400082943
0.08308251298883537,0.8938539108692339,0.09294864851913133
0.08404337310490219,0.9015520631782916,0.09322076509771317
0.08798116127698753,0.9279111458812306,0.09481636433349709
0.08666727810528917,0.9201660954703345,0.0941865588527145
0.08468566047031745,0.9135380251135444,0.09270075042556854
0.08836441219336344,0.9404870269684021,0.09395601391568398
0.08330347472757837,0.9065143038999961,0.09189427499289428
0.0873800368518598,0.9343580189935845,0.09351879587438931
0.08587694004916949,0.931351981192839,0.09220675081313691
0.0860579708455254,0.9256537791187287,0.09296993410155699
0.08082154765629346,0.8749059358560674,0.09237741378130229
0.08365820936045454,0.899052637635897,0.093051514292242
0.08387935038257087,0.8976341994613074,0.09344491378883397
0.08572832720173501,0.9168770210623955,0.09350035526291263
0.0869082037447511,0.924017009945824,0.09405476610202945
0.0848768993632386,0.9054827464253443,0.09373662800126757
0.08538385251200896,0.914968595411664,0.09331888869212275
0.08418198892362279,0.913495603628248,0.09215368808483189
0.07682779155457327,0.8617916178179619,0.08914891949065322
0.08432793061883934,0.9054575927303191,0.09313294327187283
0.08614145549619277,0.9120789370918395,0.09444517573320409
0.08255294850131763,0.8897534025782199,0.09278182950703608
0.08246329971499385,0.9024420487616662,0.09137794479784075
0.0832847419846471,0.8910843711217155,0.09346448516407771
0.08553607478364135,0.8999866714404671,0.09504149061089673
0.08671445896973226,0.9337555439514438,0.09286633908782607
0.08676749762975018,0.940169647422645,0.09228919255967494
0.08864871430289681,0.948578014571583,0.09345432103751027
0.08640597487312218,0.9354595326464338,0.09236741072986658
0.08616456027689082,0.9211367078899102,0.09354155527497314
0.08531343067143998,0.9135870475718161,0.09338292492017143
0.08621955281330959,0.9336579558062236,0.09234597346611596
0.08441614761057184,0.9136692161663097,0.09239246120688614
0.08563065912155067,0.9135813473267052,0.09373074370675429
0.08445669274239784,0.9158074509458214,0.09222101507819491
0.08745359846675468,0.9447226860881285,0.09257065565862423
0.08774945209387998,0.950539406364139,0.09231542796266179
0.08579824978458034,0.9306027049736171,0.092196432834367
0.08598934315187874,0.9259838497758419,0.09286268132289204
0.08344174699777998,0.8992276006697167,0.09279268889837808
0.08762201905938495,0.9386493979497044,0.09334903878996575
0.08626359781625108,0.924510308995341,0.09330734008795763
0.08714014586628363,0.9354739146129596,0.09315080250242655
0.08441225154292002,0.921981108467728,0.09155529410272585
0.0859539589291931,0.9371464727527218,0.09171880962931732
0.08477843082631374,0.9180214479888984,0.09234907420958095
0.08459589433126213,0.9027632556569432,0.09370772879950844
0.0844460447501095,0.9246442821588751,0.09132814248625801
0.08299336047760311,0.8909906968241982,0.09314728063202053
0.08798107019028228,0.9535372374467003,0.0922681010611294
0.08388790049428267,0.9028229103888249,0.09291733686527084
0.0859655194013505,0.9053045312245169,0.09495757111153895
0.08903281574827399,0.9412203984179675,0.09459295176551966
0.08508615006959516,0.9146482856471104,0.09302608598822991
0.08593454599405612,0.922692825684848,0.09313451194363967
0.08379656959464561,0.9233921508062988,0.090748626703698
0.08532161766827567,0.9294785205973661,0.09179514725465669
0.08429871780976682,0.9098565399123034,0.0926505598540754
0.0826189383915462,0.8949510743567005,0.09231670954854543
0.08901826302093885,0.947823584779488,0.09391859883044483
0.08711838896701501,0.9281492693155363,0.09386247648641739
0.08448696801440045,0.917141826609994,0.09211985056519262
0.08872075860966476,0.9366236641515161,0.09472401990829109
0.08545232007936236,0.9163756524519838,0.09325031699687142
0.08152500654349222,0.8929125630731125,0.09130234013385348
0.08735273095402558,0.9346804987067638,0.09345731624323816
0.08302477658556659,0.8893300698526114,0.09335653814036253
0.08560718082740595,0.9079172473767738,0.09428962945108596
0.08295503291441997,0.8980401210870954,0.09237341513651
0.08421802100215141,0.9122471532562441,0.09231930261611365
0.08671210708566698,0.9332368431393381,0.09291543483642804
0.08194184609510376,0.8694058553583022,0.09425039593428278
0.08584468430161309,0.9285076407930808,0.0924544726721788
0.0842575497882764,0.8911823296516779,0.09454580391109056
0.08761555079925605,0.9309645664869606,0.09411265901330437
0.08239457906332723,0.886773232637269,0.09291504979044671
0.08307295590219248,0.9009873910540322,0.09220212927176312
0.0846536309257238,0.9268007099172304,0.09133962676105842
0.08628220141630993,0.9337929435627033,0.09239971453105779
0.08799656887596284,0.9486381573030077,0.09276094177588047
0.09003628504773782,0.9148745242840425,0.0984138072029035
0.0837816367490317,0.8959069048052117,0.09351600741066676
0.08144605219740896,0.884758045381086,0.09205460478443937
0.08390060115287092,0.9046262110802455,0.09274615319036832
0.084113146938958,0.9278466941255611,0.09065414305132542
0.08326803262132929,0.8993744272021235,0.09258438988572198
0.08580932143778672,0.913052361705278,0.09398072338099367
0.0836112458230964,0.9026204454846285,0.09263167729178176
0.08689618213716878,0.9307512161893339,0.09336134149030466
0.08553351819301969,0.9293391748225671,0.09203692312803886
0.08549328017039619,0.9032774916584935,0.09464785844870698
0.08125870084878437,0.8866116872017609,0.0916508343187369
0.08762750796450962,0.9448572092908695,0.09274153502017038
0.08333310454387129,0.9109623326375413,0.09147810129821067
0.08373992678212122,0.9017978536722286,0.09285886680825667
0.08753013476935108,0.9243706852899773,0.09469159522501805
0.08372837554162198,0.914024098741456,0.09160412253562002
0.08266150610400219,0.8963439027350029,0.09222074903592045
0.08540629307944955,0.9025057975797536,0.09463240381223399
0.08858718560760222,0.937469909181342,0.09449603100857087
0.08463872526056153,0.9040567252174633,0.09362103383524124
0.08498566401458835,0.8847583939962668,0.09605522207110809
0.08536464516700457,0.9052052186030518,0.09430419026830472
0.08390429229358977,0.893886171300772,0.0938646272729483
0.08543179328749446,0.8976809950181796,0.09516943520205007
