Signal Variance,Background Variance,SNR
0.9519175959915738,0.9649206402882323,0.9865242344771749
1.0265528337186614,1.0274889641017935,0.999088914415786
0.9730929181445259,0.9767723358566782,0.9962330856668609
0.9498937233483685,0.9415922783682293,1.008816390247513
0.9818051832364558,0.9878732389974347,0.9938574550646425
0.9810264223923882,0.9878710272326084,0.9930713578478008
1.0364139806962847,1.04231279411496,0.9943406495132932
0.9851942322556461,0.9819110349172919,1.003343681068449
1.0327092345339448,1.0313557607965895,1.001312324794996
1.0231800465018073,1.0121804726664274,1.0108672061281752
0.9943322407854588,0.9750992296450693,1.0197241578658514
0.9427712418955647,0.9761805421006108,0.9657754905325672
0.9964097156169847,1.007172828542313,0.9893135392255311
1.021810852946234,1.0191587890200866,1.0026022087575748
0.9852850196183496,0.9881441241841241,0.9971065915428732
0.9894726956044159,1.0061505761172824,0.9834240710001616
0.9456292338855548,0.9721887285167541,0.9726807214976453
1.0281630556098367,1.023039909035721,1.0050077680536869
1.0308602751659808,1.0506563611687827,0.9811583627773593
0.9883798005602881,0.9973435017149256,0.9910124233634405
1.001137624512504,0.9955479647363954,1.0056146564245037
0.9245010542169438,0.9611105728523874,0.9619091500296436
0.9582774976597974,0.9793847377750842,0.9784484694306784
1.021973371340825,1.0324698809270947,0.9898335924561359
1.0130407585640668,1.0250655907537103,0.9882692070652749
0.9685720141578955,0.98776902876042,0.9805652798948197
0.9923448098314412,0.9862844603884093,1.0061446263085654
0.9974613860920845,1.01160509809457,0.986018544163996
0.9998670243747115,1.0183349272514428,0.9818646082123713
0.9842394549165956,0.9954136792170256,0.9887742909970662
0.9733377248596158,0.978699647399043,0.99452138094289
0.9873779118838448,0.9815168066111786,1.0059714772413348
1.0178216290854023,1.0318015375695275,0.9864509714561428
1.032965463870117,1.0380959053343486,0.9950578347936174
0.9951131144983666,1.0027596748921408,0.9923744835525056
0.9802790267558039,1.0141136681192433,0.9666362436213009
0.9944815302125474,1.0025758347199796,0.9919264915160328
1.0048605702155562,1.0173470349762483,0.9877264450267124
0.9910172673005613,1.0143813966234692,0.9769671157212868
0.9728928430682612,0.9871361201340689,0.9855711114452247
0.9975070317000594,1.0027098416690732,0.9948112507199955
1.0447951738145198,1.0455507077277904,0.9992773818546663
0.973293006561719,0.9933306495173128,0.9798278217174407
1.0120706719002475,1.0164683284771443,0.9956735921290482
0.9832448255522053,0.9947969603935504,0.9883874445728352
0.9751343964376887,0.9781999602790366,0.9968661173933463
1.00586038995497,1.0175175079932994,0.988543570064638
0.9755127237221192,0.973733917962692,1.00182678833161
0.9920326652880626,0.9936138508813643,0.9984086518199206
1.0073229010830447,1.0132143982674764,0.9941853400479644
0.9815218643245763,1.0000644590876255,0.9814586003986524
0.9973523682252685,1.017122681534838,0.9805625086644061
0.9517222107684388,0.9585899885858977,0.9928355418904486
1.0296590205231066,1.0254202229906315,1.0041337175115512
1.020871229965897,1.0190253073794355,1.0018114590217673
0.9710076399266167,1.009543098412698,0.9618288129088588
1.0385286305907906,1.0323738503610154,1.005961774630017
0.9536354414789321,0.9680328305012688,0.9851271686572021
0.9995538180533574,1.011529037173244,0.9881612700379302
0.9923616690926855,0.99581680561941,0.9965303492497545
1.0371509472541094,1.0391267889725926,0.9980985556917104
0.9752823395298651,0.9941134047056215,0.9810574275664931
0.9520591684162537,0.9542368907973764,0.9977178388279425
1.0420367764457357,1.043705318817617,0.9984013280934779
1.0015819113272078,1.0110841446962415,0.9906019361307574
0.9852771993880456,1.0001182756550775,0.9851606788633964
0.9967220746204966,1.0106327091337768,0.9862357171031965
1.0110476243047493,1.0063200860144228,1.0046978474901063
0.9534922257170579,0.9813717277488199,0.9715912928368998
1.0010961909299414,1.0174263662816936,0.9839495260856737
1.0099413614135662,1.0299616176939048,0.9805621336403154
0.9604691993517376,0.9704914727454798,0.9896729918034317
0.9734565256935993,0.9916655772684759,0.9816379110132741
0.9781776260683036,0.9795513290981758,0.9985976201664318
0.958764754380951,0.9675273984479646,0.9909432600243983
0.9570832828086472,0.9929413363029499,0.9638870372465164
1.014631187771433,0.9974172685080444,1.0172584933175837
0.9875575441889333,1.0226494671409616,0.9656852870122394
0.9743180139300766,0.9918100878256326,0.9823634845921921
1.0441516372707107,1.0359439700721647,1.0079228871789023
1.023321144242376,1.0335141852719278,0.9901374928619194
0.9865208745332643,0.9992784028356849,0.9872332592536592
1.0015459971651584,1.0242747577349098,0.9778098987619162
0.9780163030342143,0.9768134571203365,1.0012313977710994
0.9943119558016198,0.9981701095706882,0.996134773289567
0.9869171675357769,1.0021057412946353,0.9848433422412728
1.004250821180215,1.0209673792955776,0.9836267461092673
0.9885560833384096,0.9880968401221063,1.0004647755135485
0.9986582086322676,1.0091672245590078,0.9895864474479614
0.9683402975400636,0.9616502128568722,1.0069568795324408
1.002192542424487,1.0161110411735137,0.9863021872757607
0.9680733757089475,0.9625329280405264,1.0057561123438137
0.9659435589385833,0.9656103884055631,1.0003450361937078
0.9706394197538443,0.9864260480505143,0.983996136022696
0.9952912210237399,1.0044794144329126,0.9908527807766375
0.9904522824438686,1.0124701434026602,0.9782533232191963
0.9724591443150501,0.9812806078842318,0.9910102538475698
1.0318364322274096,1.0361555686276838,0.9958315753627667
1.0188875559832522,1.01027727990296,1.008522686050229
1.019737192699541,1.0231581439873592,0.9966564784653072
