Signal Variance,Background Variance,SNR
0.9519175959915738,0.9593053762418224,0.9922988232598142
0.9475260550026005,0.9646453905258549,0.9822532345135426
0.9730929181445259,0.9802494474935546,0.9926992773448355
0.9498937233483685,0.9509593365278286,0.9988794334957046
0.9818051832364558,0.9853778793971479,0.9963742882447515
0.9810264223923882,0.9978508459161027,0.9831393403206785
1.0364139806962847,1.0457156397092124,0.9911049824065801
0.9851942322556461,0.9908249669624155,0.9943171247248325
1.0327092345339448,1.0375305596837057,0.9953530764903632
1.0231800465018073,1.0054688515152252,1.017614861922268
0.9943322407854588,0.9717149765486158,1.0232756155690592
0.9427712418955647,0.9745658967106328,0.9673755721163836
0.9964097156169847,1.0072303681136032,0.9892570231804229
1.021810852946234,1.029507592041414,0.9925238636852418
0.9852850196183496,0.9893701056970265,0.9958710233358031
0.9894726956044159,1.0120717127265437,0.9776705377317131
0.9837381702220679,0.9844168072445147,0.9993106202398693
1.0281630556098367,1.0316035086151483,0.9966649463901783
1.0308602751659808,1.0488118253603458,0.9828839170570972
0.9883798005602881,1.0008765886049666,0.9875141569031035
1.001137624512504,0.9990023109640183,1.00213744605498
0.9245010542169438,0.9560793143632984,0.966971087364876
0.9656786105928853,0.9532674381367984,1.0130196122930046
1.021973371340825,1.0430208000575578,0.9798207008761749
1.0130407585640668,1.0218454273848148,0.9913835609723464
0.9685720141578955,0.9794292744327361,0.9889147072093297
0.9923448098314412,0.9932764019735231,0.9990621018074819
0.9383820583352368,0.9671867297809033,0.9702180865816971
0.9998670243747115,1.017235920826573,0.9829254000018519
1.0448540943337168,1.0390951069553829,1.0055423101694783
0.9733377248596158,0.9857215134879626,0.9874368282938992
0.9873779118838448,0.9839275906978047,1.0035066820146725
1.0178216290854023,1.0497262128301188,0.9696067571193635
1.032965463870117,1.042867906869531,0.9905046047210915
0.9951131144983666,0.9981107271125306,0.9969967133578096
0.9802790267558039,1.0097115205673628,0.9708505912708408
0.9944815302125474,1.000229053321445,0.9942537930788833
1.0048605702155562,1.0156972627945458,0.9893307848943356
0.9910172673005613,1.0176859828017402,0.9737947500979048
0.9728928430682612,0.9922113181719427,0.9805298783133476
0.9975070317000594,1.0051954432866697,0.9923513266619359
1.0447951738145198,1.0508811507808096,0.994208691475941
0.973293006561719,0.9993762020387322,0.9739005237228949
0.973286427575129,0.9798196713625864,0.9933321977722982
0.9832448255522053,0.9953016397550939,0.9878862711349945
0.9751343964376887,0.9772071284859692,0.9978789225049024
1.00586038995497,1.016278530737581,0.9897487347537984
0.9755127237221192,0.972409766302062,1.0031909977949494
0.9632046316321403,1.0010734151237985,0.9621718218468771
1.0073229010830447,1.021335768659058,0.9862798621119367
0.9795472626067313,0.9707369011244933,1.0090759519618882
0.9973523682252685,1.024387376882419,0.9736086081620531
0.9517222107684388,0.958833217918091,0.9925836871139151
1.0296590205231066,1.0318567854249783,0.9978700872709129
1.020871229965897,1.020435615372289,1.0004268908170644
0.9710076399266167,1.0158604620529483,0.9558474575969924
1.0385286305907906,1.0326273192934483,1.0057148510281329
0.9536354414789321,0.9755438188320622,0.9775423954001787
0.9995538180533574,1.0202200531931243,0.9797433552937086
0.9923616690926855,1.0013742418612261,0.9909997956889832
1.0371509472541094,1.0411360647652965,0.9961723374628412
0.9752823395298651,0.9861611909531749,0.9889684855547856
0.9520591684162537,0.9601601928767398,0.9915628407420072
1.0420367764457357,1.0413376067196327,1.000671415035423
1.0015819113272078,1.0206887350932006,0.9812804598414147
0.9924351615885217,0.9780730499134744,1.0146840889607558
1.0075055626061251,1.0234673713840396,0.9844041840275481
1.0110476243047493,1.0045209937133768,1.0064972565354215
0.9534922257170579,0.9785604700588307,0.9743825291243722
1.0010961909299414,1.0202820079669097,0.9811955744714156
1.0099413614135662,1.0335939961089822,0.9771161260761405
0.9604691993517376,0.9701479141824075,0.9900234647838967
0.9734565256935993,1.0018241065426896,0.9716840704233128
0.9781776260683036,0.9879047175374782,0.9901538161560549
0.958764754380951,0.9690979042831682,0.989337351926418
0.9570832828086472,1.00095230423989,0.9561727154776307
1.014631187771433,1.0001337703813413,1.0144954783244284
0.9875575441889333,1.0136024653347506,0.9743045996467503
0.9743180139300766,1.0021308472843389,0.972246305530229
1.0441516372707107,1.0442241099487053,0.9999305966245137
1.023321144242376,1.0339512442013117,0.9897189543331445
0.9865208745332643,0.9964536336638316,0.9900318903007601
1.0015459971651584,1.0365236827348725,0.9662548129364248
0.9780163030342143,0.9795421150013065,0.9984423212195525
0.9943119558016198,0.99667424807066,0.9976298251172707
0.9869171675357769,0.9965469358869344,0.9903368642214658
1.004250821180215,1.0232106279857185,0.9814702796404416
0.9885560833384096,1.0009975783285372,0.9875709040066787
0.9986582086322676,1.0097944245069828,0.9889717990073551
0.9683402975400636,0.9709112651927813,0.9973520055386244
1.002192542424487,1.0213835980999775,0.9812107265955803
0.9680733757089475,0.9646337606077817,1.0035657212525908
0.9383662449261936,0.9369959000749668,1.001462487563838
0.9706394197538443,0.9831532419663166,0.9872717480059929
0.9952912210237399,1.0043094557319685,0.9910204622123607
0.9904522824438686,1.0200017925764513,0.971029942939666
0.9724591443150501,0.9832154738364609,0.989060048577714
1.0318364322274096,1.0437232327449437,0.9886111565359407
1.0188875559832522,1.0087332103226152,1.0100664333807245
1.019737192699541,1.038391203848966,0.9820356614344568
